,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
8548,51035.0,2012,Virginia,VA,Carroll,8736.0,Mitt Romney,republican,12918,VA
8550,51036.0,2012,Virginia,VA,Charles City,2772.0,Barack Obama,democrat,4232,VA
8554,51037.0,2012,Virginia,VA,Charlotte,3311.0,Mitt Romney,republican,5898,VA
8557,51041.0,2012,Virginia,VA,Chesterfield,90934.0,Mitt Romney,republican,170988,VA
8560,51043.0,2012,Virginia,VA,Clarke,4296.0,Mitt Romney,republican,7762,VA
8563,51045.0,2012,Virginia,VA,Craig,1757.0,Mitt Romney,republican,2667,VA
8566,51047.0,2012,Virginia,VA,Culpeper,11580.0,Mitt Romney,republican,20211,VA
8569,51049.0,2012,Virginia,VA,Cumberland,2538.0,Mitt Romney,republican,5048,VA
8572,51051.0,2012,Virginia,VA,Dickenson,4274.0,Mitt Romney,republican,6904,VA
8575,51053.0,2012,Virginia,VA,Dinwiddie,6875.0,Mitt Romney,republican,13589,VA
8577,51057.0,2012,Virginia,VA,Essex,3016.0,Barack Obama,democrat,5675,VA
8580,51059.0,2012,Virginia,VA,Fairfax,315273.0,Barack Obama,democrat,529287,VA
8584,51061.0,2012,Virginia,VA,Fauquier,21034.0,Mitt Romney,republican,35555,VA
8587,51063.0,2012,Virginia,VA,Floyd,4673.0,Mitt Romney,republican,7644,VA
8590,51065.0,2012,Virginia,VA,Fluvanna,6678.0,Mitt Romney,republican,12749,VA
8593,51067.0,2012,Virginia,VA,Franklin,16718.0,Mitt Romney,republican,26707,VA
8596,51069.0,2012,Virginia,VA,Frederick,22858.0,Mitt Romney,republican,36394,VA
8599,51071.0,2012,Virginia,VA,Giles,4660.0,Mitt Romney,republican,7558,VA
8602,51073.0,2012,Virginia,VA,Gloucester,12137.0,Mitt Romney,republican,19283,VA
8605,51075.0,2012,Virginia,VA,Goochland,8448.0,Mitt Romney,republican,13315,VA
8608,51077.0,2012,Virginia,VA,Grayson,4801.0,Mitt Romney,republican,7121,VA
8611,51079.0,2012,Virginia,VA,Greene,5569.0,Mitt Romney,republican,9023,VA
8613,51081.0,2012,Virginia,VA,Greensville,3135.0,Barack Obama,democrat,4926,VA
8617,51083.0,2012,Virginia,VA,Halifax,8694.0,Mitt Romney,republican,16692,VA
8620,51085.0,2012,Virginia,VA,Hanover,39940.0,Mitt Romney,republican,59058,VA
8622,51087.0,2012,Virginia,VA,Henrico,89594.0,Barack Obama,democrat,162241,VA
8626,51089.0,2012,Virginia,VA,Henry,13984.0,Mitt Romney,republican,24963,VA
8629,51091.0,2012,Virginia,VA,Highland,924.0,Mitt Romney,republican,1413,VA
8632,51093.0,2012,Virginia,VA,Isle of Wight,11802.0,Mitt Romney,republican,20827,VA
8635,51095.0,2012,Virginia,VA,James City,22843.0,Mitt Romney,republican,41240,VA
8638,51097.0,2012,Virginia,VA,King and Queen,1865.0,Mitt Romney,republican,3655,VA
8641,51099.0,2012,Virginia,VA,King George,6604.0,Mitt Romney,republican,11325,VA
8644,51101.0,2012,Virginia,VA,King William,5466.0,Mitt Romney,republican,8923,VA
8647,51103.0,2012,Virginia,VA,Lancaster,3753.0,Mitt Romney,republican,6961,VA
8650,51105.0,2012,Virginia,VA,Lee,6847.0,Mitt Romney,republican,9598,VA
8652,51107.0,2012,Virginia,VA,Loudoun,82479.0,Barack Obama,democrat,160060,VA
8656,51109.0,2012,Virginia,VA,Louisa,9215.0,Mitt Romney,republican,16452,VA
8659,51111.0,2012,Virginia,VA,Lunenburg,2969.0,Mitt Romney,republican,5734,VA
8662,51113.0,2012,Virginia,VA,Madison,3869.0,Mitt Romney,republican,6614,VA
8665,51115.0,2012,Virginia,VA,Mathews,3488.0,Mitt Romney,republican,5374,VA
8668,51117.0,2012,Virginia,VA,Mecklenburg,7973.0,Mitt Romney,republican,15077,VA
8671,51119.0,2012,Virginia,VA,Middlesex,3619.0,Mitt Romney,republican,6080,VA
8674,51121.0,2012,Virginia,VA,Montgomery,20006.0,Mitt Romney,republican,41009,VA
8676,51125.0,2012,Virginia,VA,Nelson,4171.0,Barack Obama,democrat,8250,VA
8680,51127.0,2012,Virginia,VA,New Kent,7246.0,Mitt Romney,republican,10953,VA
8682,51131.0,2012,Virginia,VA,Northampton,3741.0,Barack Obama,democrat,6491,VA
8686,51133.0,2012,Virginia,VA,Northumberland,4310.0,Mitt Romney,republican,7558,VA
8689,51135.0,2012,Virginia,VA,Nottoway,3409.0,Mitt Romney,republican,6846,VA
8692,51137.0,2012,Virginia,VA,Orange,9244.0,Mitt Romney,republican,16354,VA
8695,51139.0,2012,Virginia,VA,Page,6344.0,Mitt Romney,republican,10228,VA
8698,51141.0,2012,Virginia,VA,Patrick,5622.0,Mitt Romney,republican,8259,VA
8701,51143.0,2012,Virginia,VA,Pittsylvania,19263.0,Mitt Romney,republican,30681,VA
8704,51145.0,2012,Virginia,VA,Powhatan,11200.0,Mitt Romney,republican,15525,VA
8706,51147.0,2012,Virginia,VA,Prince Edward,5132.0,Barack Obama,democrat,9239,VA
8710,51149.0,2012,Virginia,VA,Prince George,8879.0,Mitt Romney,republican,16046,VA
8712,51153.0,2012,Virginia,VA,Prince William,103331.0,Barack Obama,democrat,180195,VA
8716,51155.0,2012,Virginia,VA,Pulaski,8920.0,Mitt Romney,republican,14680,VA
8719,51157.0,2012,Virginia,VA,Rappahannock,2311.0,Mitt Romney,republican,4357,VA
8722,51159.0,2012,Virginia,VA,Richmond,2160.0,Mitt Romney,republican,3770,VA
8725,51161.0,2012,Virginia,VA,Roanoke,31624.0,Mitt Romney,republican,51217,VA
8728,51163.0,2012,Virginia,VA,Rockbridge,5898.0,Mitt Romney,republican,10177,VA
8731,51165.0,2012,Virginia,VA,Rockingham,24186.0,Mitt Romney,republican,34866,VA
8734,51167.0,2012,Virginia,VA,Russell,8180.0,Mitt Romney,republican,12088,VA
8737,51169.0,2012,Virginia,VA,Scott,7439.0,Mitt Romney,republican,9992,VA
8740,51171.0,2012,Virginia,VA,Shenandoah,12538.0,Mitt Romney,republican,19373,VA
8743,51173.0,2012,Virginia,VA,Smyth,8379.0,Mitt Romney,republican,12777,VA
8746,51175.0,2012,Virginia,VA,Southampton,4733.0,Mitt Romney,republican,9264,VA
8749,51177.0,2012,Virginia,VA,Spotsylvania,31844.0,Mitt Romney,republican,57974,VA
8752,51179.0,2012,Virginia,VA,Stafford,32480.0,Mitt Romney,republican,60583,VA
8754,51181.0,2012,Virginia,VA,Surry,2576.0,Barack Obama,democrat,4308,VA
8757,51183.0,2012,Virginia,VA,Sussex,3358.0,Barack Obama,democrat,5440,VA
8761,51185.0,2012,Virginia,VA,Tazewell,13843.0,Mitt Romney,republican,17732,VA
8764,51187.0,2012,Virginia,VA,Warren,9869.0,Mitt Romney,republican,16698,VA
8767,51191.0,2012,Virginia,VA,Washington,18141.0,Mitt Romney,republican,25632,VA
8769,51193.0,2012,Virginia,VA,Westmoreland,4295.0,Barack Obama,democrat,8120,VA
8773,51195.0,2012,Virginia,VA,Wise,11076.0,Mitt Romney,republican,15018,VA
8776,51197.0,2012,Virginia,VA,Wythe,8324.0,Mitt Romney,republican,12358,VA
8779,51199.0,2012,Virginia,VA,York,20204.0,Mitt Romney,republican,33953,VA
8781,51510.0,2012,Virginia,VA,Alexandria,52199.0,Barack Obama,democrat,73411,VA
8785,51515.0,2012,Virginia,VA,Bedford,1527.0,Mitt Romney,republican,2805,VA
8788,51520.0,2012,Virginia,VA,Bristol,4780.0,Mitt Romney,republican,7387,VA
8791,51530.0,2012,Virginia,VA,Buena Vista,1564.0,Mitt Romney,republican,2526,VA
8793,51540.0,2012,Virginia,VA,Charlottesville,16510.0,Barack Obama,democrat,21797,VA
8796,51550.0,2012,Virginia,VA,Chesapeake,55052.0,Barack Obama,democrat,110425,VA
8800,51570.0,2012,Virginia,VA,Colonial Heights,5941.0,Mitt Romney,republican,8624,VA
8802,51580.0,2012,Virginia,VA,Covington,1319.0,Barack Obama,democrat,2330,VA
8805,51590.0,2012,Virginia,VA,Danville,12218.0,Barack Obama,democrat,20204,VA
8808,51595.0,2012,Virginia,VA,Emporia,1793.0,Barack Obama,democrat,2696,VA
8811,51600.0,2012,Virginia,VA,Fairfax,6651.0,Barack Obama,democrat,11629,VA
8814,51610.0,2012,Virginia,VA,Falls Church,5015.0,Barack Obama,democrat,7276,VA
8817,51620.0,2012,Virginia,VA,Franklin,2833.0,Barack Obama,democrat,4360,VA
8820,51630.0,2012,Virginia,VA,Fredericksburg,7131.0,Barack Obama,democrat,11437,VA
8824,51640.0,2012,Virginia,VA,Galax,1332.0,Mitt Romney,republican,2277,VA
8826,51650.0,2012,Virginia,VA,Hampton,46966.0,Barack Obama,democrat,66490,VA
8829,51660.0,2012,Virginia,VA,Harrisonburg,8654.0,Barack Obama,democrat,15593,VA
8832,51670.0,2012,Virginia,VA,Hopewell,5179.0,Barack Obama,democrat,9031,VA
8835,51678.0,2012,Virginia,VA,Lexington,1486.0,Barack Obama,democrat,2687,VA
8839,51680.0,2012,Virginia,VA,Lynchburg,19806.0,Mitt Romney,republican,36448,VA
8841,51683.0,2012,Virginia,VA,Manassas,8478.0,Barack Obama,democrat,15200,VA
8844,51685.0,2012,Virginia,VA,Manassas Park,2879.0,Barack Obama,democrat,4656,VA
8847,51690.0,2012,Virginia,VA,Martinsville,3855.0,Barack Obama,democrat,6284,VA
8850,51700.0,2012,Virginia,VA,Newport News,51100.0,Barack Obama,democrat,79444,VA
8853,51710.0,2012,Virginia,VA,Norfolk,62687.0,Barack Obama,democrat,87043,VA
8857,51720.0,2012,Virginia,VA,Norton,895.0,Mitt Romney,republican,1492,VA
8859,51730.0,2012,Virginia,VA,Petersburg,14283.0,Barack Obama,democrat,15908,VA
8863,51735.0,2012,Virginia,VA,Poquoson,5312.0,Mitt Romney,republican,7106,VA
8865,51740.0,2012,Virginia,VA,Portsmouth,32501.0,Barack Obama,democrat,45922,VA
8868,51750.0,2012,Virginia,VA,Radford,2732.0,Barack Obama,democrat,5399,VA
8871,51760.0,2012,Virginia,VA,Richmond,75921.0,Barack Obama,democrat,97569,VA
8874,51770.0,2012,Virginia,VA,Roanoke,24134.0,Barack Obama,democrat,40155,VA
8878,51775.0,2012,Virginia,VA,Salem,7299.0,Mitt Romney,republican,12318,VA
8880,51790.0,2012,Virginia,VA,Staunton,5728.0,Barack Obama,democrat,11210,VA
8883,51800.0,2012,Virginia,VA,Suffolk,24267.0,Barack Obama,democrat,42566,VA
8887,51810.0,2012,Virginia,VA,Virginia Beach,99291.0,Mitt Romney,republican,196641,VA
8890,51820.0,2012,Virginia,VA,Waynesboro,4790.0,Mitt Romney,republican,8791,VA
8892,51830.0,2012,Virginia,VA,Williamsburg,4903.0,Barack Obama,democrat,7748,VA
8895,51840.0,2012,Virginia,VA,Winchester,5094.0,Barack Obama,democrat,10296,VA
8899,53001.0,2012,Washington,WA,Adams,3171.0,Mitt Romney,republican,4793,WA
8902,53003.0,2012,Washington,WA,Asotin,5654.0,Mitt Romney,republican,9901,WA
8905,53005.0,2012,Washington,WA,Benton,49461.0,Mitt Romney,republican,79559,WA
8908,53007.0,2012,Washington,WA,Chelan,18402.0,Mitt Romney,republican,32250,WA
8910,53009.0,2012,Washington,WA,Clallam,18580.0,Barack Obama,democrat,38066,WA
8913,53011.0,2012,Washington,WA,Clark,93382.0,Barack Obama,democrat,190805,WA
8917,53013.0,2012,Washington,WA,Columbia,1568.0,Mitt Romney,republican,2259,WA
8919,53015.0,2012,Washington,WA,Cowlitz,22726.0,Barack Obama,democrat,44620,WA
8923,53017.0,2012,Washington,WA,Douglas,9425.0,Mitt Romney,republican,14942,WA
8926,53019.0,2012,Washington,WA,Ferry,1995.0,Mitt Romney,republican,3440,WA
8929,53021.0,2012,Washington,WA,Franklin,13748.0,Mitt Romney,republican,22643,WA
8932,53023.0,2012,Washington,WA,Garfield,913.0,Mitt Romney,republican,1278,WA
8935,53025.0,2012,Washington,WA,Grant,17852.0,Mitt Romney,republican,27558,WA
8937,53027.0,2012,Washington,WA,Grays Harbor,15960.0,Barack Obama,democrat,28684,WA
8940,53029.0,2012,Washington,WA,Island,21478.0,Barack Obama,democrat,42099,WA
8943,53031.0,2012,Washington,WA,Jefferson,12739.0,Barack Obama,democrat,19829,WA
8946,53033.0,2012,Washington,WA,King,668004.0,Barack Obama,democrat,967154,WA
8949,53035.0,2012,Washington,WA,Kitsap,67277.0,Barack Obama,democrat,123367,WA
8953,53037.0,2012,Washington,WA,Kittitas,9782.0,Mitt Romney,republican,18171,WA
8956,53039.0,2012,Washington,WA,Klickitat,5316.0,Mitt Romney,republican,10274,WA
8959,53041.0,2012,Washington,WA,Lewis,20452.0,Mitt Romney,republican,34044,WA
8962,53043.0,2012,Washington,WA,Lincoln,4063.0,Mitt Romney,republican,5872,WA
8964,53045.0,2012,Washington,WA,Mason,14764.0,Barack Obama,democrat,28235,WA
8968,53047.0,2012,Washington,WA,Okanogan,9221.0,Mitt Romney,republican,16846,WA
8970,53049.0,2012,Washington,WA,Pacific,5711.0,Barack Obama,democrat,10524,WA
8974,53051.0,2012,Washington,WA,Pend Oreille,3952.0,Mitt Romney,republican,6668,WA
8976,53053.0,2012,Washington,WA,Pierce,186430.0,Barack Obama,democrat,342910,WA
8979,53055.0,2012,Washington,WA,San Juan,7125.0,Barack Obama,democrat,10594,WA
8982,53057.0,2012,Washington,WA,Skagit,28688.0,Barack Obama,democrat,55269,WA
8986,53059.0,2012,Washington,WA,Skamania,2687.0,Mitt Romney,republican,5466,WA
8988,53061.0,2012,Washington,WA,Snohomish,188516.0,Barack Obama,democrat,329817,WA
8992,53063.0,2012,Washington,WA,Spokane,115285.0,Mitt Romney,republican,223830,WA
8995,53065.0,2012,Washington,WA,Stevens,13691.0,Mitt Romney,republican,22161,WA
8997,53067.0,2012,Washington,WA,Thurston,74037.0,Barack Obama,democrat,127063,WA
9001,53069.0,2012,Washington,WA,Wahkiakum,1119.0,Mitt Romney,republican,2294,WA
9004,53071.0,2012,Washington,WA,Walla Walla,14648.0,Mitt Romney,republican,25108,WA
9006,53073.0,2012,Washington,WA,Whatcom,57089.0,Barack Obama,democrat,103029,WA
9010,53075.0,2012,Washington,WA,Whitman,8507.0,Mitt Romney,republican,17121,WA
9013,53077.0,2012,Washington,WA,Yakima,42239.0,Mitt Romney,republican,76973,WA
9016,54001.0,2012,West Virginia,WV,Barbour,3824.0,Mitt Romney,republican,5761,WV
9019,54003.0,2012,West Virginia,WV,Berkeley,22156.0,Mitt Romney,republican,37172,WV
9022,54005.0,2012,West Virginia,WV,Boone,5467.0,Mitt Romney,republican,8500,WV
9025,54007.0,2012,West Virginia,WV,Braxton,2725.0,Mitt Romney,republican,4804,WV
9028,54009.0,2012,West Virginia,WV,Brooke,5060.0,Mitt Romney,republican,9294,WV
9031,54011.0,2012,West Virginia,WV,Cabell,17985.0,Mitt Romney,republican,32144,WV
9034,54013.0,2012,West Virginia,WV,Calhoun,1319.0,Mitt Romney,republican,2207,WV
9037,54015.0,2012,West Virginia,WV,Clay,1971.0,Mitt Romney,republican,3012,WV
9040,54017.0,2012,West Virginia,WV,Doddridge,2130.0,Mitt Romney,republican,2769,WV
9043,54019.0,2012,West Virginia,WV,Fayette,8350.0,Mitt Romney,republican,14070,WV
9046,54021.0,2012,West Virginia,WV,Gilmer,1595.0,Mitt Romney,republican,2509,WV
9049,54023.0,2012,West Virginia,WV,Grant,3783.0,Mitt Romney,republican,4586,WV
9052,54025.0,2012,West Virginia,WV,Greenbrier,7930.0,Mitt Romney,republican,12963,WV
9055,54027.0,2012,West Virginia,WV,Hampshire,5523.0,Mitt Romney,republican,7986,WV
9058,54029.0,2012,West Virginia,WV,Hancock,7226.0,Mitt Romney,republican,12118,WV
9061,54031.0,2012,West Virginia,WV,Hardy,3536.0,Mitt Romney,republican,5168,WV
9064,54033.0,2012,West Virginia,WV,Harrison,15876.0,Mitt Romney,republican,26147,WV
9067,54035.0,2012,West Virginia,WV,Jackson,7408.0,Mitt Romney,republican,11544,WV
9070,54037.0,2012,West Virginia,WV,Jefferson,11258.0,Mitt Romney,republican,22138,WV
9073,54039.0,2012,West Virginia,WV,Kanawha,41364.0,Mitt Romney,republican,75077,WV
9076,54041.0,2012,West Virginia,WV,Lewis,4375.0,Mitt Romney,republican,6287,WV
9079,54043.0,2012,West Virginia,WV,Lincoln,4383.0,Mitt Romney,republican,6818,WV
9082,54045.0,2012,West Virginia,WV,Logan,8222.0,Mitt Romney,republican,11946,WV
9085,54047.0,2012,West Virginia,WV,McDowell,3959.0,Mitt Romney,republican,6188,WV
9088,54049.0,2012,West Virginia,WV,Marion,12054.0,Mitt Romney,republican,21542,WV
9091,54051.0,2012,West Virginia,WV,Marshall,8135.0,Mitt Romney,republican,12916,WV
9094,54053.0,2012,West Virginia,WV,Mason,5741.0,Mitt Romney,republican,9789,WV
9097,54055.0,2012,West Virginia,WV,Mercer,15450.0,Mitt Romney,republican,21276,WV
9100,54057.0,2012,West Virginia,WV,Mineral,7833.0,Mitt Romney,republican,10979,WV
9103,54059.0,2012,West Virginia,WV,Mingo,6191.0,Mitt Romney,republican,8830,WV
9106,54061.0,2012,West Virginia,WV,Monongalia,16831.0,Mitt Romney,republican,31475,WV
9109,54063.0,2012,West Virginia,WV,Monroe,3616.0,Mitt Romney,republican,5212,WV
9112,54065.0,2012,West Virginia,WV,Morgan,4513.0,Mitt Romney,republican,7044,WV
9115,54067.0,2012,West Virginia,WV,Nicholas,5898.0,Mitt Romney,republican,8785,WV
9118,54069.0,2012,West Virginia,WV,Ohio,10768.0,Mitt Romney,republican,17911,WV
9121,54071.0,2012,West Virginia,WV,Pendleton,2095.0,Mitt Romney,republican,3239,WV
9124,54073.0,2012,West Virginia,WV,Pleasants,1825.0,Mitt Romney,republican,2840,WV
9127,54075.0,2012,West Virginia,WV,Pocahontas,2182.0,Mitt Romney,republican,3576,WV
9130,54077.0,2012,West Virginia,WV,Preston,7889.0,Mitt Romney,republican,11155,WV
9133,54079.0,2012,West Virginia,WV,Putnam,16032.0,Mitt Romney,republican,23673,WV
9136,54081.0,2012,West Virginia,WV,Raleigh,20614.0,Mitt Romney,republican,28829,WV
9139,54083.0,2012,West Virginia,WV,Randolph,6160.0,Mitt Romney,republican,9756,WV
9142,54085.0,2012,West Virginia,WV,Ritchie,2921.0,Mitt Romney,republican,3788,WV
9145,54087.0,2012,West Virginia,WV,Roane,2982.0,Mitt Romney,republican,5047,WV
9148,54089.0,2012,West Virginia,WV,Summers,2981.0,Mitt Romney,republican,4735,WV
9151,54091.0,2012,West Virginia,WV,Taylor,3840.0,Mitt Romney,republican,5908,WV
9154,54093.0,2012,West Virginia,WV,Tucker,2176.0,Mitt Romney,republican,3138,WV
9157,54095.0,2012,West Virginia,WV,Tyler,2314.0,Mitt Romney,republican,3279,WV
9160,54097.0,2012,West Virginia,WV,Upshur,5939.0,Mitt Romney,republican,8273,WV
9163,54099.0,2012,West Virginia,WV,Wayne,8688.0,Mitt Romney,republican,13955,WV
9166,54101.0,2012,West Virginia,WV,Webster,1710.0,Mitt Romney,republican,2755,WV
9169,54103.0,2012,West Virginia,WV,Wetzel,3473.0,Mitt Romney,republican,5856,WV
9172,54105.0,2012,West Virginia,WV,Wirt,1427.0,Mitt Romney,republican,2171,WV
9175,54107.0,2012,West Virginia,WV,Wood,22183.0,Mitt Romney,republican,33977,WV
9178,54109.0,2012,West Virginia,WV,Wyoming,5769.0,Mitt Romney,republican,7523,WV
9180,55001.0,2012,Wisconsin,WI,Adams,5542.0,Barack Obama,democrat,10287,WI
9183,55003.0,2012,Wisconsin,WI,Ashland,5399.0,Barack Obama,democrat,8372,WI
9187,55005.0,2012,Wisconsin,WI,Barron,11443.0,Mitt Romney,republican,22692,WI
9189,55007.0,2012,Wisconsin,WI,Bayfield,6033.0,Barack Obama,democrat,9788,WI
9193,55009.0,2012,Wisconsin,WI,Brown,64836.0,Mitt Romney,republican,128928,WI
9195,55011.0,2012,Wisconsin,WI,Buffalo,3570.0,Barack Obama,democrat,7039,WI
9199,55013.0,2012,Wisconsin,WI,Burnett,4550.0,Mitt Romney,republican,8677,WI
9202,55015.0,2012,Wisconsin,WI,Calumet,14539.0,Mitt Romney,republican,26420,WI
9205,55017.0,2012,Wisconsin,WI,Chippewa,15322.0,Mitt Romney,republican,30932,WI
9208,55019.0,2012,Wisconsin,WI,Clark,7412.0,Mitt Romney,republican,13801,WI
9210,55021.0,2012,Wisconsin,WI,Columbia,17175.0,Barack Obama,democrat,30546,WI
9213,55023.0,2012,Wisconsin,WI,Crawford,4629.0,Barack Obama,democrat,7817,WI
9216,55025.0,2012,Wisconsin,WI,Dane,216071.0,Barack Obama,democrat,304181,WI
9220,55027.0,2012,Wisconsin,WI,Dodge,25211.0,Mitt Romney,republican,44488,WI
9222,55029.0,2012,Wisconsin,WI,Door,9357.0,Barack Obama,democrat,17671,WI
9225,55031.0,2012,Wisconsin,WI,Douglas,14863.0,Barack Obama,democrat,22894,WI
9228,55033.0,2012,Wisconsin,WI,Dunn,11316.0,Barack Obama,democrat,21992,WI
9231,55035.0,2012,Wisconsin,WI,Eau Claire,30666.0,Barack Obama,democrat,54806,WI
9235,55037.0,2012,Wisconsin,WI,Florence,1645.0,Mitt Romney,republican,2625,WI
9238,55039.0,2012,Wisconsin,WI,Fond du Lac,30355.0,Mitt Romney,republican,53402,WI
9240,55041.0,2012,Wisconsin,WI,Forest,2425.0,Barack Obama,democrat,4648,WI
9243,55043.0,2012,Wisconsin,WI,Grant,13594.0,Barack Obama,democrat,24248,WI
9246,55045.0,2012,Wisconsin,WI,Green,11206.0,Barack Obama,democrat,19322,WI
9250,55047.0,2012,Wisconsin,WI,Green Lake,5782.0,Mitt Romney,republican,9675,WI
9252,55049.0,2012,Wisconsin,WI,Iowa,8105.0,Barack Obama,democrat,12534,WI
9256,55051.0,2012,Wisconsin,WI,Iron,1790.0,Mitt Romney,republican,3632,WI
9258,55053.0,2012,Wisconsin,WI,Jackson,5298.0,Barack Obama,democrat,9313,WI
9262,55055.0,2012,Wisconsin,WI,Jefferson,23517.0,Mitt Romney,republican,44281,WI
9264,55057.0,2012,Wisconsin,WI,Juneau,6242.0,Barack Obama,democrat,11827,WI
9267,55059.0,2012,Wisconsin,WI,Kenosha,44867.0,Barack Obama,democrat,80897,WI
9271,55061.0,2012,Wisconsin,WI,Kewaunee,5747.0,Mitt Romney,republican,11037,WI
9273,55063.0,2012,Wisconsin,WI,La Crosse,36693.0,Barack Obama,democrat,63462,WI
9276,55065.0,2012,Wisconsin,WI,Lafayette,4536.0,Barack Obama,democrat,7952,WI
9280,55067.0,2012,Wisconsin,WI,Langlade,5816.0,Mitt Romney,republican,10519,WI
9282,55069.0,2012,Wisconsin,WI,Lincoln,7563.0,Barack Obama,democrat,15216,WI
9286,55071.0,2012,Wisconsin,WI,Manitowoc,21604.0,Mitt Romney,republican,42617,WI
9289,55073.0,2012,Wisconsin,WI,Marathon,36617.0,Mitt Romney,republican,69862,WI
9292,55075.0,2012,Wisconsin,WI,Marinette,10619.0,Mitt Romney,republican,20777,WI
9294,55077.0,2012,Wisconsin,WI,Marquette,4014.0,Barack Obama,democrat,8105,WI
9297,55078.0,2012,Wisconsin,WI,Menominee,1191.0,Barack Obama,democrat,1377,WI
9300,55079.0,2012,Wisconsin,WI,Milwaukee,332438.0,Barack Obama,democrat,492576,WI
9304,55081.0,2012,Wisconsin,WI,Monroe,9675.0,Mitt Romney,republican,19485,WI
9307,55083.0,2012,Wisconsin,WI,Oconto,10741.0,Mitt Romney,republican,19859,WI
9310,55085.0,2012,Wisconsin,WI,Oneida,10917.0,Mitt Romney,republican,21652,WI
9313,55087.0,2012,Wisconsin,WI,Outagamie,47372.0,Mitt Romney,republican,94596,WI
9316,55089.0,2012,Wisconsin,WI,Ozaukee,36077.0,Mitt Romney,republican,55817,WI
9318,55091.0,2012,Wisconsin,WI,Pepin,1876.0,Barack Obama,democrat,3699,WI
9322,55093.0,2012,Wisconsin,WI,Pierce,10397.0,Mitt Romney,republican,21020,WI
9325,55095.0,2012,Wisconsin,WI,Polk,12094.0,Mitt Romney,republican,22573,WI
9327,55097.0,2012,Wisconsin,WI,Portage,22075.0,Barack Obama,democrat,39337,WI
9330,55099.0,2012,Wisconsin,WI,Price,3887.0,Barack Obama,democrat,7901,WI
9333,55101.0,2012,Wisconsin,WI,Racine,53008.0,Barack Obama,democrat,103364,WI
9336,55103.0,2012,Wisconsin,WI,Richland,4969.0,Barack Obama,democrat,8655,WI
9339,55105.0,2012,Wisconsin,WI,Rock,49219.0,Barack Obama,democrat,80690,WI
9343,55107.0,2012,Wisconsin,WI,Rusk,3676.0,Mitt Romney,republican,7191,WI
9346,55109.0,2012,Wisconsin,WI,St. Croix,25503.0,Mitt Romney,republican,46225,WI
9348,55111.0,2012,Wisconsin,WI,Sauk,18736.0,Barack Obama,democrat,31927,WI
9351,55113.0,2012,Wisconsin,WI,Sawyer,4486.0,Barack Obama,democrat,9025,WI
9355,55115.0,2012,Wisconsin,WI,Shawano,11022.0,Mitt Romney,republican,20279,WI
9358,55117.0,2012,Wisconsin,WI,Sheboygan,34072.0,Mitt Romney,republican,62651,WI
9361,55119.0,2012,Wisconsin,WI,Taylor,5601.0,Mitt Romney,republican,9512,WI
9363,55121.0,2012,Wisconsin,WI,Trempealeau,7605.0,Barack Obama,democrat,13481,WI
9366,55123.0,2012,Wisconsin,WI,Vernon,8044.0,Barack Obama,democrat,14269,WI
