,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
3457,22057.0,2016,Louisiana,LA,Lafourche,31959.0,Donald Trump,republican,41645,LA
3460,22059.0,2016,Louisiana,LA,La Salle,5836.0,Donald Trump,republican,6569,LA
3463,22061.0,2016,Louisiana,LA,Lincoln,10761.0,Donald Trump,republican,18669,LA
3466,22063.0,2016,Louisiana,LA,Livingston,48824.0,Donald Trump,republican,57730,LA
3468,22065.0,2016,Louisiana,LA,Madison,2744.0,Hillary Clinton,democrat,4732,LA
3472,22067.0,2016,Louisiana,LA,Morehouse,6502.0,Donald Trump,republican,11852,LA
3475,22069.0,2016,Louisiana,LA,Natchitoches,8968.0,Donald Trump,republican,16621,LA
3477,22071.0,2016,Louisiana,LA,Orleans,133996.0,Hillary Clinton,democrat,165812,LA
3481,22073.0,2016,Louisiana,LA,Ouachita,41734.0,Donald Trump,republican,68017,LA
3484,22075.0,2016,Louisiana,LA,Plaquemines,6900.0,Donald Trump,republican,10573,LA
3487,22077.0,2016,Louisiana,LA,Pointe Coupee,6789.0,Donald Trump,republican,11761,LA
3490,22079.0,2016,Louisiana,LA,Rapides,36816.0,Donald Trump,republican,56844,LA
3493,22081.0,2016,Louisiana,LA,Red River,2391.0,Donald Trump,republican,4422,LA
3496,22083.0,2016,Louisiana,LA,Richland,6287.0,Donald Trump,republican,9597,LA
3499,22085.0,2016,Louisiana,LA,Sabine,7879.0,Donald Trump,republican,9787,LA
3502,22087.0,2016,Louisiana,LA,St. Bernard,10237.0,Donald Trump,republican,15815,LA
3505,22089.0,2016,Louisiana,LA,St. Charles,16621.0,Donald Trump,republican,26192,LA
3507,22091.0,2016,Louisiana,LA,St. Helena,3353.0,Hillary Clinton,democrat,5964,LA
3510,22093.0,2016,Louisiana,LA,St. James,6418.0,Hillary Clinton,democrat,12085,LA
3513,22095.0,2016,Louisiana,LA,St. John the Baptist,12661.0,Hillary Clinton,democrat,20743,LA
3517,22097.0,2016,Louisiana,LA,St. Landry,21971.0,Donald Trump,republican,39977,LA
3520,22099.0,2016,Louisiana,LA,St. Martin,16873.0,Donald Trump,republican,25750,LA
3523,22101.0,2016,Louisiana,LA,St. Mary,14359.0,Donald Trump,republican,22877,LA
3526,22103.0,2016,Louisiana,LA,St. Tammany,90915.0,Donald Trump,republican,124392,LA
3529,22105.0,2016,Louisiana,LA,Tangipahoa,33959.0,Donald Trump,republican,52416,LA
3531,22107.0,2016,Louisiana,LA,Tensas,1332.0,Hillary Clinton,democrat,2548,LA
3535,22109.0,2016,Louisiana,LA,Terrebonne,31902.0,Donald Trump,republican,43896,LA
3538,22111.0,2016,Louisiana,LA,Union,7972.0,Donald Trump,republican,10894,LA
3541,22113.0,2016,Louisiana,LA,Vermilion,20063.0,Donald Trump,republican,25632,LA
3544,22115.0,2016,Louisiana,LA,Vernon,13471.0,Donald Trump,republican,16633,LA
3547,22117.0,2016,Louisiana,LA,Washington,12556.0,Donald Trump,republican,18628,LA
3550,22119.0,2016,Louisiana,LA,Webster,11542.0,Donald Trump,republican,18145,LA
3553,22121.0,2016,Louisiana,LA,West Baton Rouge,6927.0,Donald Trump,republican,12712,LA
3556,22123.0,2016,Louisiana,LA,West Carroll,3970.0,Donald Trump,republican,4759,LA
3559,22125.0,2016,Louisiana,LA,West Feliciana,3390.0,Donald Trump,republican,5799,LA
3562,22127.0,2016,Louisiana,LA,Winn,4608.0,Donald Trump,republican,6372,LA
3565,23001.0,2016,Maine,ME,Androscoggin,28227.0,Donald Trump,republican,55601,ME
3568,23003.0,2016,Maine,ME,Aroostook,19419.0,Donald Trump,republican,35097,ME
3570,23005.0,2016,Maine,ME,Cumberland,102981.0,Hillary Clinton,democrat,171818,ME
3574,23007.0,2016,Maine,ME,Franklin,7918.0,Donald Trump,republican,16488,ME
3576,23009.0,2016,Maine,ME,Hancock,16117.0,Hillary Clinton,democrat,32130,ME
3580,23011.0,2016,Maine,ME,Kennebec,31675.0,Donald Trump,republican,66208,ME
3582,23013.0,2016,Maine,ME,Knox,12443.0,Hillary Clinton,democrat,23147,ME
3585,23015.0,2016,Maine,ME,Lincoln,10241.0,Hillary Clinton,democrat,21503,ME
3589,23017.0,2016,Maine,ME,Oxford,16210.0,Donald Trump,republican,31201,ME
3592,23019.0,2016,Maine,ME,Penobscot,41622.0,Donald Trump,republican,80540,ME
3595,23021.0,2016,Maine,ME,Piscataquis,5406.0,Donald Trump,republican,9182,ME
3597,23023.0,2016,Maine,ME,Sagadahoc,10664.0,Hillary Clinton,democrat,21616,ME
3601,23025.0,2016,Maine,ME,Somerset,15001.0,Donald Trump,republican,26064,ME
3603,23027.0,2016,Maine,ME,Waldo,10440.0,Hillary Clinton,democrat,22707,ME
3607,23029.0,2016,Maine,ME,Washington,9093.0,Donald Trump,republican,16365,ME
3609,23031.0,2016,Maine,ME,York,55844.0,Hillary Clinton,democrat,114274,ME
3613,24001.0,2016,Maryland,MD,Allegany,21270.0,Donald Trump,republican,30654,MD
3615,24003.0,2016,Maryland,MD,Anne Arundel,128419.0,Hillary Clinton,democrat,270081,MD
3618,24005.0,2016,Maryland,MD,Baltimore,218412.0,Hillary Clinton,democrat,390682,MD
3622,24009.0,2016,Maryland,MD,Calvert,26176.0,Donald Trump,republican,47408,MD
3625,24011.0,2016,Maryland,MD,Caroline,9368.0,Donald Trump,republican,14113,MD
3628,24013.0,2016,Maryland,MD,Carroll,58215.0,Donald Trump,republican,91848,MD
3631,24015.0,2016,Maryland,MD,Cecil,28868.0,Donald Trump,republican,45269,MD
3633,24017.0,2016,Maryland,MD,Charles,49341.0,Hillary Clinton,democrat,78303,MD
3637,24019.0,2016,Maryland,MD,Dorchester,8413.0,Donald Trump,republican,15225,MD
3640,24021.0,2016,Maryland,MD,Frederick,59522.0,Donald Trump,republican,125677,MD
3643,24023.0,2016,Maryland,MD,Garrett,10776.0,Donald Trump,republican,14011,MD
3646,24025.0,2016,Maryland,MD,Harford,77860.0,Donald Trump,republican,133672,MD
3648,24027.0,2016,Maryland,MD,Howard,102597.0,Hillary Clinton,democrat,162193,MD
3652,24029.0,2016,Maryland,MD,Kent,4876.0,Donald Trump,republican,10021,MD
3654,24031.0,2016,Maryland,MD,Montgomery,357837.0,Hillary Clinton,democrat,478873,MD
3657,24033.0,2016,Maryland,MD,Prince George's,344049.0,Hillary Clinton,democrat,390385,MD
3661,24035.0,2016,Maryland,MD,Queen Anne's,16993.0,Donald Trump,republican,26523,MD
3664,24037.0,2016,Maryland,MD,St. Mary's,28663.0,Donald Trump,republican,49842,MD
3667,24039.0,2016,Maryland,MD,Somerset,5341.0,Donald Trump,republican,9900,MD
3670,24041.0,2016,Maryland,MD,Talbot,10724.0,Donald Trump,republican,20553,MD
3673,24043.0,2016,Maryland,MD,Washington,40998.0,Donald Trump,republican,65991,MD
3676,24045.0,2016,Maryland,MD,Wicomico,22198.0,Donald Trump,republican,42547,MD
3679,24047.0,2016,Maryland,MD,Worcester,17210.0,Donald Trump,republican,28273,MD
3681,24510.0,2016,Maryland,MD,Baltimore City,202673.0,Hillary Clinton,democrat,239402,MD
3684,25001.0,2016,Massachusetts,MA,Barnstable,72430.0,Hillary Clinton,democrat,133862,MA
3687,25003.0,2016,Massachusetts,MA,Berkshire,43714.0,Hillary Clinton,democrat,64803,MA
3690,25005.0,2016,Massachusetts,MA,Bristol,129540.0,Hillary Clinton,democrat,248959,MA
3693,25007.0,2016,Massachusetts,MA,Dukes,8400.0,Hillary Clinton,democrat,11502,MA
3696,25009.0,2016,Massachusetts,MA,Essex,222310.0,Hillary Clinton,democrat,379868,MA
3699,25011.0,2016,Massachusetts,MA,Franklin,24478.0,Hillary Clinton,democrat,38177,MA
3702,25013.0,2016,Massachusetts,MA,Hampden,112590.0,Hillary Clinton,democrat,203117,MA
3705,25015.0,2016,Massachusetts,MA,Hampshire,55367.0,Hillary Clinton,democrat,82956,MA
3708,25017.0,2016,Massachusetts,MA,Middlesex,520360.0,Hillary Clinton,democrat,784034,MA
3711,25019.0,2016,Massachusetts,MA,Nantucket,4146.0,Hillary Clinton,democrat,6406,MA
3714,25021.0,2016,Massachusetts,MA,Norfolk,221819.0,Hillary Clinton,democrat,361562,MA
3717,25023.0,2016,Massachusetts,MA,Plymouth,135513.0,Hillary Clinton,democrat,266863,MA
3720,25025.0,2016,Massachusetts,MA,Suffolk,245751.0,Hillary Clinton,democrat,308741,MA
3723,25027.0,2016,Massachusetts,MA,Worcester,198778.0,Hillary Clinton,democrat,383705,MA
3727,26001.0,2016,Michigan,MI,Alcona,4201.0,Donald Trump,republican,6198,MI
3730,26003.0,2016,Michigan,MI,Alger,2585.0,Donald Trump,republican,4518,MI
3733,26005.0,2016,Michigan,MI,Allegan,34183.0,Donald Trump,republican,55786,MI
3736,26007.0,2016,Michigan,MI,Alpena,9090.0,Donald Trump,republican,14698,MI
3739,26009.0,2016,Michigan,MI,Antrim,8469.0,Donald Trump,republican,13582,MI
3742,26011.0,2016,Michigan,MI,Arenac,4950.0,Donald Trump,republican,7696,MI
3745,26013.0,2016,Michigan,MI,Baraga,2158.0,Donald Trump,republican,3490,MI
3748,26015.0,2016,Michigan,MI,Barry,19202.0,Donald Trump,republican,30329,MI
3751,26017.0,2016,Michigan,MI,Bay,28328.0,Donald Trump,republican,52977,MI
3754,26019.0,2016,Michigan,MI,Benzie,5539.0,Donald Trump,republican,10228,MI
3757,26021.0,2016,Michigan,MI,Berrien,38647.0,Donald Trump,republican,72031,MI
3760,26023.0,2016,Michigan,MI,Branch,11786.0,Donald Trump,republican,17663,MI
3763,26025.0,2016,Michigan,MI,Calhoun,31494.0,Donald Trump,republican,58902,MI
3766,26027.0,2016,Michigan,MI,Cass,14243.0,Donald Trump,republican,22595,MI
3769,26029.0,2016,Michigan,MI,Charlevoix,8674.0,Donald Trump,republican,14589,MI
3772,26031.0,2016,Michigan,MI,Cheboygan,8683.0,Donald Trump,republican,13672,MI
3775,26033.0,2016,Michigan,MI,Chippewa,9122.0,Donald Trump,republican,15456,MI
3778,26035.0,2016,Michigan,MI,Clare,8505.0,Donald Trump,republican,13389,MI
3781,26037.0,2016,Michigan,MI,Clinton,21636.0,Donald Trump,republican,40655,MI
3784,26039.0,2016,Michigan,MI,Crawford,4354.0,Donald Trump,republican,6844,MI
3787,26041.0,2016,Michigan,MI,Delta,11121.0,Donald Trump,republican,18492,MI
3790,26043.0,2016,Michigan,MI,Dickinson,8580.0,Donald Trump,republican,13165,MI
3793,26045.0,2016,Michigan,MI,Eaton,27609.0,Donald Trump,republican,56221,MI
3796,26047.0,2016,Michigan,MI,Emmet,10616.0,Donald Trump,republican,18802,MI
3798,26049.0,2016,Michigan,MI,Genesee,102751.0,Hillary Clinton,democrat,196296,MI
3802,26051.0,2016,Michigan,MI,Gladwin,8124.0,Donald Trump,republican,12472,MI
3805,26053.0,2016,Michigan,MI,Gogebic,4018.0,Donald Trump,republican,7329,MI
3808,26055.0,2016,Michigan,MI,Grand Traverse,27413.0,Donald Trump,republican,51589,MI
3811,26057.0,2016,Michigan,MI,Gratiot,9880.0,Donald Trump,republican,16465,MI
3814,26059.0,2016,Michigan,MI,Hillsdale,14095.0,Donald Trump,republican,19940,MI
3817,26061.0,2016,Michigan,MI,Houghton,8475.0,Donald Trump,republican,15624,MI
3820,26063.0,2016,Michigan,MI,Huron,10692.0,Donald Trump,republican,15917,MI
3822,26065.0,2016,Michigan,MI,Ingham,79110.0,Hillary Clinton,democrat,131138,MI
3826,26067.0,2016,Michigan,MI,Ionia,16635.0,Donald Trump,republican,26854,MI
3829,26069.0,2016,Michigan,MI,Iosco,8345.0,Donald Trump,republican,13361,MI
3832,26071.0,2016,Michigan,MI,Iron,3675.0,Donald Trump,republican,5910,MI
3835,26073.0,2016,Michigan,MI,Isabella,12338.0,Donald Trump,republican,25392,MI
3838,26075.0,2016,Michigan,MI,Jackson,39793.0,Donald Trump,republican,69677,MI
3840,26077.0,2016,Michigan,MI,Kalamazoo,67148.0,Hillary Clinton,democrat,126299,MI
3844,26079.0,2016,Michigan,MI,Kalkaska,6116.0,Donald Trump,republican,8833,MI
3847,26081.0,2016,Michigan,MI,Kent,148180.0,Donald Trump,republican,308184,MI
3850,26083.0,2016,Michigan,MI,Keweenaw,814.0,Donald Trump,republican,1434,MI
3853,26085.0,2016,Michigan,MI,Lake,3159.0,Donald Trump,republican,5328,MI
3856,26087.0,2016,Michigan,MI,Lapeer,30037.0,Donald Trump,republican,45183,MI
3859,26089.0,2016,Michigan,MI,Leelanau,7239.0,Donald Trump,republican,14757,MI
3862,26091.0,2016,Michigan,MI,Lenawee,26430.0,Donald Trump,republican,45939,MI
3865,26093.0,2016,Michigan,MI,Livingston,65680.0,Donald Trump,republican,105866,MI
3868,26095.0,2016,Michigan,MI,Luce,1756.0,Donald Trump,republican,2579,MI
3871,26097.0,2016,Michigan,MI,Mackinac,3744.0,Donald Trump,republican,6097,MI
3874,26099.0,2016,Michigan,MI,Macomb,224665.0,Donald Trump,republican,419312,MI
3877,26101.0,2016,Michigan,MI,Manistee,6915.0,Donald Trump,republican,12599,MI
3879,26103.0,2016,Michigan,MI,Marquette,16042.0,Hillary Clinton,democrat,32976,MI
3883,26105.0,2016,Michigan,MI,Mason,8505.0,Donald Trump,republican,14685,MI
3886,26107.0,2016,Michigan,MI,Mecosta,10305.0,Donald Trump,republican,17168,MI
3889,26109.0,2016,Michigan,MI,Menominee,6702.0,Donald Trump,republican,10768,MI
3892,26111.0,2016,Michigan,MI,Midland,23846.0,Donald Trump,republican,42506,MI
3895,26113.0,2016,Michigan,MI,Missaukee,5386.0,Donald Trump,republican,7317,MI
3898,26115.0,2016,Michigan,MI,Monroe,43261.0,Donald Trump,republican,74218,MI
3901,26117.0,2016,Michigan,MI,Montcalm,16907.0,Donald Trump,republican,26609,MI
3904,26119.0,2016,Michigan,MI,Montmorency,3498.0,Donald Trump,republican,5009,MI
3906,26121.0,2016,Michigan,MI,Muskegon,37304.0,Hillary Clinton,democrat,78088,MI
3910,26123.0,2016,Michigan,MI,Newaygo,15173.0,Donald Trump,republican,22640,MI
3912,26125.0,2016,Michigan,MI,Oakland,343070.0,Hillary Clinton,democrat,664614,MI
3916,26127.0,2016,Michigan,MI,Oceana,7228.0,Donald Trump,republican,11930,MI
3919,26129.0,2016,Michigan,MI,Ogemaw,6827.0,Donald Trump,republican,10387,MI
3922,26131.0,2016,Michigan,MI,Ontonagon,2066.0,Donald Trump,republican,3426,MI
3925,26133.0,2016,Michigan,MI,Osceola,7336.0,Donald Trump,republican,10609,MI
3928,26135.0,2016,Michigan,MI,Oscoda,2843.0,Donald Trump,republican,4073,MI
3931,26137.0,2016,Michigan,MI,Otsego,8266.0,Donald Trump,republican,12538,MI
3934,26139.0,2016,Michigan,MI,Ottawa,88467.0,Donald Trump,republican,142734,MI
3937,26141.0,2016,Michigan,MI,Presque Isle,4488.0,Donald Trump,republican,7218,MI
3940,26143.0,2016,Michigan,MI,Roscommon,8141.0,Donald Trump,republican,13041,MI
3943,26145.0,2016,Michigan,MI,Saginaw,45469.0,Donald Trump,republican,94320,MI
3946,26147.0,2016,Michigan,MI,St. Clair,49051.0,Donald Trump,republican,78003,MI
3949,26149.0,2016,Michigan,MI,St. Joseph,14884.0,Donald Trump,republican,23757,MI
3952,26151.0,2016,Michigan,MI,Sanilac,13446.0,Donald Trump,republican,19249,MI
3955,26153.0,2016,Michigan,MI,Schoolcraft,2556.0,Donald Trump,republican,4154,MI
3958,26155.0,2016,Michigan,MI,Shiawassee,19230.0,Donald Trump,republican,34111,MI
3961,26157.0,2016,Michigan,MI,Tuscola,17102.0,Donald Trump,republican,25796,MI
3964,26159.0,2016,Michigan,MI,Van Buren,17890.0,Donald Trump,republican,33274,MI
3966,26161.0,2016,Michigan,MI,Washtenaw,128483.0,Hillary Clinton,democrat,188578,MI
3969,26163.0,2016,Michigan,MI,Wayne,519444.0,Hillary Clinton,democrat,777838,MI
3973,26165.0,2016,Michigan,MI,Wexford,10000.0,Donald Trump,republican,15298,MI
3976,27001.0,2016,Minnesota,MN,Aitkin,5516.0,Donald Trump,republican,9231,MN
3979,27003.0,2016,Minnesota,MN,Anoka,93339.0,Donald Trump,republican,185758,MN
3982,27005.0,2016,Minnesota,MN,Becker,10880.0,Donald Trump,republican,17222,MN
3985,27007.0,2016,Minnesota,MN,Beltrami,10783.0,Donald Trump,republican,21564,MN
3988,27009.0,2016,Minnesota,MN,Benton,12872.0,Donald Trump,republican,20058,MN
3991,27011.0,2016,Minnesota,MN,Big Stone,1608.0,Donald Trump,republican,2755,MN
3994,27013.0,2016,Minnesota,MN,Blue Earth,15667.0,Donald Trump,republican,33593,MN
3997,27015.0,2016,Minnesota,MN,Brown,8708.0,Donald Trump,republican,13779,MN
3999,27017.0,2016,Minnesota,MN,Carlton,8460.0,Hillary Clinton,democrat,18211,MN
4003,27019.0,2016,Minnesota,MN,Carver,29056.0,Donald Trump,republican,55696,MN
4006,27021.0,2016,Minnesota,MN,Cass,9982.0,Donald Trump,republican,15999,MN
4009,27023.0,2016,Minnesota,MN,Chippewa,3764.0,Donald Trump,republican,6222,MN
4012,27025.0,2016,Minnesota,MN,Chisago,18441.0,Donald Trump,republican,30228,MN
4015,27027.0,2016,Minnesota,MN,Clay,13543.0,Donald Trump,republican,29398,MN
4018,27029.0,2016,Minnesota,MN,Clearwater,2925.0,Donald Trump,republican,4245,MN
4020,27031.0,2016,Minnesota,MN,Cook,1912.0,Hillary Clinton,democrat,3395,MN
4024,27033.0,2016,Minnesota,MN,Cottonwood,3679.0,Donald Trump,republican,5721,MN
4027,27035.0,2016,Minnesota,MN,Crow Wing,22287.0,Donald Trump,republican,35842,MN
4029,27037.0,2016,Minnesota,MN,Dakota,110483.0,Hillary Clinton,democrat,231440,MN
4033,27039.0,2016,Minnesota,MN,Dodge,6527.0,Donald Trump,republican,10654,MN
4036,27041.0,2016,Minnesota,MN,Douglas,13966.0,Donald Trump,republican,21785,MN
4039,27043.0,2016,Minnesota,MN,Faribault,4659.0,Donald Trump,republican,7412,MN
4042,27045.0,2016,Minnesota,MN,Fillmore,6271.0,Donald Trump,republican,11055,MN
4045,27047.0,2016,Minnesota,MN,Freeborn,8808.0,Donald Trump,republican,16051,MN
4048,27049.0,2016,Minnesota,MN,Goodhue,14041.0,Donald Trump,republican,25717,MN
4051,27051.0,2016,Minnesota,MN,Grant,2063.0,Donald Trump,republican,3473,MN
4053,27053.0,2016,Minnesota,MN,Hennepin,429288.0,Hillary Clinton,democrat,679977,MN
4057,27055.0,2016,Minnesota,MN,Houston,5616.0,Donald Trump,republican,10604,MN
4060,27057.0,2016,Minnesota,MN,Hubbard,7261.0,Donald Trump,republican,11505,MN
4063,27059.0,2016,Minnesota,MN,Isanti,13635.0,Donald Trump,republican,21016,MN
4066,27061.0,2016,Minnesota,MN,Itasca,12920.0,Donald Trump,republican,23880,MN
4069,27063.0,2016,Minnesota,MN,Jackson,3609.0,Donald Trump,republican,5484,MN
4072,27065.0,2016,Minnesota,MN,Kanabec,5230.0,Donald Trump,republican,8177,MN
4075,27067.0,2016,Minnesota,MN,Kandiyohi,12785.0,Donald Trump,republican,21772,MN
4078,27069.0,2016,Minnesota,MN,Kittson,1349.0,Donald Trump,republican,2385,MN
4081,27071.0,2016,Minnesota,MN,Koochiching,3569.0,Donald Trump,republican,6363,MN
4084,27073.0,2016,Minnesota,MN,Lac Qui Parle,2293.0,Donald Trump,republican,3860,MN
4086,27075.0,2016,Minnesota,MN,Lake,3077.0,Hillary Clinton,democrat,6521,MN
4090,27077.0,2016,Minnesota,MN,Lake of the Woods,1540.0,Donald Trump,republican,2242,MN
4093,27079.0,2016,Minnesota,MN,Le Sueur,9182.0,Donald Trump,republican,14971,MN
4096,27081.0,2016,Minnesota,MN,Lincoln,1931.0,Donald Trump,republican,3019,MN
4099,27083.0,2016,Minnesota,MN,Lyon,7256.0,Donald Trump,republican,12215,MN
4102,27085.0,2016,Minnesota,MN,McLeod,12155.0,Donald Trump,republican,18807,MN
4105,27087.0,2016,Minnesota,MN,Mahnomen,991.0,Donald Trump,republican,2088,MN
4108,27089.0,2016,Minnesota,MN,Marshall,3208.0,Donald Trump,republican,4817,MN
4111,27091.0,2016,Minnesota,MN,Martin,7062.0,Donald Trump,republican,10531,MN
4114,27093.0,2016,Minnesota,MN,Meeker,8104.0,Donald Trump,republican,12282,MN
4117,27095.0,2016,Minnesota,MN,Mille Lacs,8340.0,Donald Trump,republican,13017,MN
4120,27097.0,2016,Minnesota,MN,Morrison,12925.0,Donald Trump,republican,17614,MN
4123,27099.0,2016,Minnesota,MN,Mower,8823.0,Donald Trump,republican,17715,MN
4126,27101.0,2016,Minnesota,MN,Murray,2974.0,Donald Trump,republican,4668,MN
4129,27103.0,2016,Minnesota,MN,Nicollet,8437.0,Donald Trump,republican,18097,MN
4132,27105.0,2016,Minnesota,MN,Nobles,5299.0,Donald Trump,republican,8632,MN
4135,27107.0,2016,Minnesota,MN,Norman,1699.0,Donald Trump,republican,3261,MN
4137,27109.0,2016,Minnesota,MN,Olmsted,36268.0,Hillary Clinton,democrat,80129,MN
4141,27111.0,2016,Minnesota,MN,Otter Tail,20939.0,Donald Trump,republican,32500,MN
4144,27113.0,2016,Minnesota,MN,Pennington,4000.0,Donald Trump,republican,6715,MN
4147,27115.0,2016,Minnesota,MN,Pine,8191.0,Donald Trump,republican,13811,MN
4150,27117.0,2016,Minnesota,MN,Pipestone,3338.0,Donald Trump,republican,4808,MN
4153,27119.0,2016,Minnesota,MN,Polk,8979.0,Donald Trump,republican,14796,MN
4156,27121.0,2016,Minnesota,MN,Pope,3793.0,Donald Trump,republican,6319,MN
4158,27123.0,2016,Minnesota,MN,Ramsey,177738.0,Hillary Clinton,democrat,273143,MN
4162,27125.0,2016,Minnesota,MN,Red Lake,1141.0,Donald Trump,republican,1881,MN
4165,27127.0,2016,Minnesota,MN,Redwood,5137.0,Donald Trump,republican,7611,MN
4168,27129.0,2016,Minnesota,MN,Renville,4890.0,Donald Trump,republican,7606,MN
4171,27131.0,2016,Minnesota,MN,Rice,15429.0,Donald Trump,republican,32443,MN
4174,27133.0,2016,Minnesota,MN,Rock,3091.0,Donald Trump,republican,4839,MN
4177,27135.0,2016,Minnesota,MN,Roseau,5451.0,Donald Trump,republican,7804,MN
4179,27137.0,2016,Minnesota,MN,Saint Louis,57771.0,Hillary Clinton,democrat,112422,MN
4183,27139.0,2016,Minnesota,MN,Scott,39948.0,Donald Trump,republican,75029,MN
4186,27141.0,2016,Minnesota,MN,Sherburne,31053.0,Donald Trump,republican,48283,MN
4189,27143.0,2016,Minnesota,MN,Sibley,5193.0,Donald Trump,republican,7774,MN
4192,27145.0,2016,Minnesota,MN,Stearns,47617.0,Donald Trump,republican,79592,MN
4195,27147.0,2016,Minnesota,MN,Steele,11198.0,Donald Trump,republican,19179,MN
4198,27149.0,2016,Minnesota,MN,Stevens,2799.0,Donald Trump,republican,5398,MN
4201,27151.0,2016,Minnesota,MN,Swift,2963.0,Donald Trump,republican,4994,MN
4204,27153.0,2016,Minnesota,MN,Todd,8485.0,Donald Trump,republican,11993,MN
4207,27155.0,2016,Minnesota,MN,Traverse,1049.0,Donald Trump,republican,1798,MN
4210,27157.0,2016,Minnesota,MN,Wabasha,6989.0,Donald Trump,republican,11832,MN
4213,27159.0,2016,Minnesota,MN,Wadena,4837.0,Donald Trump,republican,6934,MN
4216,27161.0,2016,Minnesota,MN,Waseca,5967.0,Donald Trump,republican,9653,MN
4218,27163.0,2016,Minnesota,MN,Washington,67086.0,Hillary Clinton,democrat,144235,MN
4222,27165.0,2016,Minnesota,MN,Watonwan,2768.0,Donald Trump,republican,4998,MN
4225,27167.0,2016,Minnesota,MN,Wilkin,2129.0,Donald Trump,republican,3302,MN
4228,27169.0,2016,Minnesota,MN,Winona,12122.0,Donald Trump,republican,26074,MN
4231,27171.0,2016,Minnesota,MN,Wright,43274.0,Donald Trump,republican,69618,MN
4234,27173.0,2016,Minnesota,MN,Yellow Medicine,3382.0,Donald Trump,republican,5276,MN
4236,28001.0,2016,Mississippi,MS,Adams,7757.0,Hillary Clinton,democrat,13836,MS
4240,28003.0,2016,Mississippi,MS,Alcorn,11819.0,Donald Trump,republican,14783,MS
4243,28005.0,2016,Mississippi,MS,Amite,4289.0,Donald Trump,republican,7050,MS
4246,28007.0,2016,Mississippi,MS,Attala,4897.0,Donald Trump,republican,8256,MS
4249,28009.0,2016,Mississippi,MS,Benton,2251.0,Donald Trump,republican,4013,MS
