,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
6052,38031.0,2008,North Dakota,ND,Foster,914.0,John McCain,republican,1651,ND
6055,38033.0,2008,North Dakota,ND,Golden Valley,642.0,John McCain,republican,875,ND
6057,38035.0,2008,North Dakota,ND,Grand Forks,16104.0,Barack Obama,democrat,31153,ND
6061,38037.0,2008,North Dakota,ND,Grant,587.0,John McCain,republican,1329,ND
6064,38039.0,2008,North Dakota,ND,Griggs,682.0,John McCain,republican,1314,ND
6067,38041.0,2008,North Dakota,ND,Hettinger,893.0,John McCain,republican,1348,ND
6070,38043.0,2008,North Dakota,ND,Kidder,752.0,John McCain,republican,1228,ND
6073,38045.0,2008,North Dakota,ND,LaMoure,1310.0,John McCain,republican,2241,ND
6076,38047.0,2008,North Dakota,ND,Logan,726.0,John McCain,republican,1057,ND
6079,38049.0,2008,North Dakota,ND,McHenry,1374.0,John McCain,republican,2416,ND
6082,38051.0,2008,North Dakota,ND,McIntosh,916.0,John McCain,republican,1532,ND
6085,38053.0,2008,North Dakota,ND,McKenzie,1740.0,John McCain,republican,2715,ND
6088,38055.0,2008,North Dakota,ND,McLean,2767.0,John McCain,republican,4736,ND
6091,38057.0,2008,North Dakota,ND,Mercer,2789.0,John McCain,republican,4397,ND
6094,38059.0,2008,North Dakota,ND,Morton,7869.0,John McCain,republican,13264,ND
6096,38061.0,2008,North Dakota,ND,Mountrail,1477.0,Barack Obama,democrat,2938,ND
6099,38063.0,2008,North Dakota,ND,Nelson,907.0,Barack Obama,democrat,1752,ND
6103,38065.0,2008,North Dakota,ND,Oliver,682.0,John McCain,republican,1040,ND
6106,38067.0,2008,North Dakota,ND,Pembina,1722.0,John McCain,republican,3307,ND
6109,38069.0,2008,North Dakota,ND,Pierce,1301.0,John McCain,republican,2139,ND
6112,38071.0,2008,North Dakota,ND,Ramsey,2361.0,John McCain,republican,4762,ND
6114,38073.0,2008,North Dakota,ND,Ransom,1371.0,Barack Obama,democrat,2433,ND
6118,38075.0,2008,North Dakota,ND,Renville,799.0,John McCain,republican,1346,ND
6121,38077.0,2008,North Dakota,ND,Richland,3900.0,John McCain,republican,7563,ND
6123,38079.0,2008,North Dakota,ND,Rolette,3403.0,Barack Obama,democrat,4534,ND
6126,38081.0,2008,North Dakota,ND,Sargent,1115.0,Barack Obama,democrat,1927,ND
6130,38083.0,2008,North Dakota,ND,Sheridan,555.0,John McCain,republican,803,ND
6132,38085.0,2008,North Dakota,ND,Sioux,1145.0,Barack Obama,democrat,1378,ND
6136,38087.0,2008,North Dakota,ND,Slope,297.0,John McCain,republican,411,ND
6139,38089.0,2008,North Dakota,ND,Stark,7024.0,John McCain,republican,11070,ND
6141,38091.0,2008,North Dakota,ND,Steele,614.0,Barack Obama,democrat,1032,ND
6145,38093.0,2008,North Dakota,ND,Stutsman,5499.0,John McCain,republican,9784,ND
6147,38095.0,2008,North Dakota,ND,Towner,621.0,Barack Obama,democrat,1197,ND
6150,38097.0,2008,North Dakota,ND,Traill,2136.0,Barack Obama,democrat,4041,ND
6154,38099.0,2008,North Dakota,ND,Walsh,2415.0,John McCain,republican,4882,ND
6157,38101.0,2008,North Dakota,ND,Ward,15061.0,John McCain,republican,25621,ND
6160,38103.0,2008,North Dakota,ND,Wells,1468.0,John McCain,republican,2377,ND
6163,38105.0,2008,North Dakota,ND,Williams,6291.0,John McCain,republican,9373,ND
6166,39001.0,2008,Ohio,OH,Adams,6914.0,John McCain,republican,11388,OH
6169,39003.0,2008,Ohio,OH,Allen,29941.0,John McCain,republican,50263,OH
6172,39005.0,2008,Ohio,OH,Ashland,15158.0,John McCain,republican,25168,OH
6174,39007.0,2008,Ohio,OH,Ashtabula,25027.0,Barack Obama,democrat,44874,OH
6177,39009.0,2008,Ohio,OH,Athens,20722.0,Barack Obama,democrat,31098,OH
6181,39011.0,2008,Ohio,OH,Auglaize,16395.0,John McCain,republican,23486,OH
6183,39013.0,2008,Ohio,OH,Belmont,16302.0,Barack Obama,democrat,32411,OH
6187,39015.0,2008,Ohio,OH,Brown,12192.0,John McCain,republican,20113,OH
6190,39017.0,2008,Ohio,OH,Butler,105340.0,John McCain,republican,173776,OH
6193,39019.0,2008,Ohio,OH,Carroll,7097.0,John McCain,republican,13953,OH
6196,39021.0,2008,Ohio,OH,Champaign,11141.0,John McCain,republican,18887,OH
6199,39023.0,2008,Ohio,OH,Clark,33634.0,John McCain,republican,66770,OH
6202,39025.0,2008,Ohio,OH,Clermont,62559.0,John McCain,republican,95480,OH
6205,39027.0,2008,Ohio,OH,Clinton,12410.0,John McCain,republican,19306,OH
6208,39029.0,2008,Ohio,OH,Columbiana,25585.0,John McCain,republican,48480,OH
6211,39031.0,2008,Ohio,OH,Coshocton,8675.0,John McCain,republican,16863,OH
6214,39033.0,2008,Ohio,OH,Crawford,12316.0,John McCain,republican,21173,OH
6216,39035.0,2008,Ohio,OH,Cuyahoga,458204.0,Barack Obama,democrat,665114,OH
6220,39037.0,2008,Ohio,OH,Darke,17290.0,John McCain,republican,25793,OH
6223,39039.0,2008,Ohio,OH,Defiance,10407.0,John McCain,republican,19197,OH
6226,39041.0,2008,Ohio,OH,Delaware,54778.0,John McCain,republican,92416,OH
6228,39043.0,2008,Ohio,OH,Erie,23148.0,Barack Obama,democrat,41229,OH
6232,39045.0,2008,Ohio,OH,Fairfield,41580.0,John McCain,republican,71946,OH
6235,39047.0,2008,Ohio,OH,Fayette,7102.0,John McCain,republican,11694,OH
6237,39049.0,2008,Ohio,OH,Franklin,334684.0,Barack Obama,democrat,560291,OH
6241,39051.0,2008,Ohio,OH,Fulton,11689.0,John McCain,republican,21973,OH
6244,39053.0,2008,Ohio,OH,Gallia,8247.0,John McCain,republican,13318,OH
6247,39055.0,2008,Ohio,OH,Geauga,29096.0,John McCain,republican,51102,OH
6250,39057.0,2008,Ohio,OH,Greene,48936.0,John McCain,republican,83589,OH
6253,39059.0,2008,Ohio,OH,Guernsey,9197.0,John McCain,republican,17325,OH
6255,39061.0,2008,Ohio,OH,Hamilton,224644.0,Barack Obama,democrat,424082,OH
6259,39063.0,2008,Ohio,OH,Hancock,22420.0,John McCain,republican,36981,OH
6262,39065.0,2008,Ohio,OH,Hardin,7749.0,John McCain,republican,13114,OH
6265,39067.0,2008,Ohio,OH,Harrison,3872.0,John McCain,republican,7787,OH
6268,39069.0,2008,Ohio,OH,Henry,8239.0,John McCain,republican,14840,OH
6271,39071.0,2008,Ohio,OH,Highland,11908.0,John McCain,republican,19188,OH
6274,39073.0,2008,Ohio,OH,Hocking,6326.0,John McCain,republican,12895,OH
6277,39075.0,2008,Ohio,OH,Holmes,7720.0,John McCain,republican,11113,OH
6280,39077.0,2008,Ohio,OH,Huron,12884.0,John McCain,republican,25582,OH
6283,39079.0,2008,Ohio,OH,Jackson,8219.0,John McCain,republican,13993,OH
6285,39081.0,2008,Ohio,OH,Jefferson,17635.0,Barack Obama,democrat,35939,OH
6289,39083.0,2008,Ohio,OH,Knox,16640.0,John McCain,republican,28231,OH
6291,39085.0,2008,Ohio,OH,Lake,60155.0,Barack Obama,democrat,121335,OH
6295,39087.0,2008,Ohio,OH,Lawrence,15415.0,John McCain,republican,27194,OH
6298,39089.0,2008,Ohio,OH,Licking,46886.0,John McCain,republican,82283,OH
6301,39091.0,2008,Ohio,OH,Logan,13848.0,John McCain,republican,22217,OH
6303,39093.0,2008,Ohio,OH,Lorain,85276.0,Barack Obama,democrat,146859,OH
6306,39095.0,2008,Ohio,OH,Lucas,142852.0,Barack Obama,democrat,219830,OH
6310,39097.0,2008,Ohio,OH,Madison,10603.0,John McCain,republican,17451,OH
6312,39099.0,2008,Ohio,OH,Mahoning,79173.0,Barack Obama,democrat,127032,OH
6316,39101.0,2008,Ohio,OH,Marion,15454.0,John McCain,republican,29017,OH
6319,39103.0,2008,Ohio,OH,Medina,48189.0,John McCain,republican,90451,OH
6322,39105.0,2008,Ohio,OH,Meigs,6015.0,John McCain,republican,10354,OH
6325,39107.0,2008,Ohio,OH,Mercer,15100.0,John McCain,republican,21271,OH
6328,39109.0,2008,Ohio,OH,Miami,33417.0,John McCain,republican,52807,OH
6330,39111.0,2008,Ohio,OH,Monroe,3705.0,Barack Obama,democrat,6982,OH
6333,39113.0,2008,Ohio,OH,Montgomery,145997.0,Barack Obama,democrat,278511,OH
6337,39115.0,2008,Ohio,OH,Morgan,3440.0,John McCain,republican,6608,OH
6340,39117.0,2008,Ohio,OH,Morrow,10067.0,John McCain,republican,16643,OH
6343,39119.0,2008,Ohio,OH,Muskingum,20549.0,John McCain,republican,39071,OH
6346,39121.0,2008,Ohio,OH,Noble,3450.0,John McCain,republican,6172,OH
6348,39123.0,2008,Ohio,OH,Ottawa,12049.0,Barack Obama,democrat,23069,OH
6352,39125.0,2008,Ohio,OH,Paulding,5317.0,John McCain,republican,9769,OH
6355,39127.0,2008,Ohio,OH,Perry,7721.0,John McCain,republican,15404,OH
6358,39129.0,2008,Ohio,OH,Pickaway,14228.0,John McCain,republican,23726,OH
6361,39131.0,2008,Ohio,OH,Pike,6162.0,John McCain,republican,12506,OH
6363,39133.0,2008,Ohio,OH,Portage,41856.0,Barack Obama,democrat,78205,OH
6367,39135.0,2008,Ohio,OH,Preble,13562.0,John McCain,republican,21002,OH
6370,39137.0,2008,Ohio,OH,Putnam,13072.0,John McCain,republican,18680,OH
6373,39139.0,2008,Ohio,OH,Richland,34034.0,John McCain,republican,61122,OH
6376,39141.0,2008,Ohio,OH,Ross,16759.0,John McCain,republican,31840,OH
6378,39143.0,2008,Ohio,OH,Sandusky,15601.0,Barack Obama,democrat,30373,OH
6382,39145.0,2008,Ohio,OH,Scioto,16994.0,John McCain,republican,32571,OH
6385,39147.0,2008,Ohio,OH,Seneca,13823.0,John McCain,republican,27449,OH
6388,39149.0,2008,Ohio,OH,Shelby,15924.0,John McCain,republican,23668,OH
6390,39151.0,2008,Ohio,OH,Stark,96990.0,Barack Obama,democrat,187545,OH
6393,39153.0,2008,Ohio,OH,Summit,155105.0,Barack Obama,democrat,269059,OH
6396,39155.0,2008,Ohio,OH,Trumbull,64145.0,Barack Obama,democrat,106888,OH
6399,39157.0,2008,Ohio,OH,Tuscarawas,21498.0,Barack Obama,democrat,42950,OH
6403,39159.0,2008,Ohio,OH,Union,15744.0,John McCain,republican,24928,OH
6406,39161.0,2008,Ohio,OH,Van Wert,9168.0,John McCain,republican,14652,OH
6409,39163.0,2008,Ohio,OH,Vinton,3021.0,John McCain,republican,5646,OH
6412,39165.0,2008,Ohio,OH,Warren,71691.0,John McCain,republican,106216,OH
6415,39167.0,2008,Ohio,OH,Washington,17019.0,John McCain,republican,29932,OH
6418,39169.0,2008,Ohio,OH,Wayne,29342.0,John McCain,republican,52142,OH
6421,39171.0,2008,Ohio,OH,Williams,9880.0,John McCain,republican,18397,OH
6423,39173.0,2008,Ohio,OH,Wood,34285.0,Barack Obama,democrat,65023,OH
6427,39175.0,2008,Ohio,OH,Wyandot,6270.0,John McCain,republican,10977,OH
6430,40001.0,2008,Oklahoma,OK,Adair,4638.0,John McCain,republican,6690,OK
6433,40003.0,2008,Oklahoma,OK,Alfalfa,2023.0,John McCain,republican,2434,OK
6436,40005.0,2008,Oklahoma,OK,Atoka,3511.0,John McCain,republican,4881,OK
6439,40007.0,2008,Oklahoma,OK,Beaver,2199.0,John McCain,republican,2464,OK
6442,40009.0,2008,Oklahoma,OK,Beckham,5772.0,John McCain,republican,7397,OK
6445,40011.0,2008,Oklahoma,OK,Blaine,3101.0,John McCain,republican,4112,OK
6448,40013.0,2008,Oklahoma,OK,Bryan,9307.0,John McCain,republican,13733,OK
6451,40015.0,2008,Oklahoma,OK,Caddo,6413.0,John McCain,republican,9817,OK
6454,40017.0,2008,Oklahoma,OK,Canadian,36428.0,John McCain,republican,47854,OK
6457,40019.0,2008,Oklahoma,OK,Carter,13241.0,John McCain,republican,18844,OK
6460,40021.0,2008,Oklahoma,OK,Cherokee,9186.0,John McCain,republican,16380,OK
6463,40023.0,2008,Oklahoma,OK,Choctaw,3730.0,John McCain,republican,5590,OK
6466,40025.0,2008,Oklahoma,OK,Cimarron,1119.0,John McCain,republican,1271,OK
6469,40027.0,2008,Oklahoma,OK,Cleveland,64749.0,John McCain,republican,104430,OK
6472,40029.0,2008,Oklahoma,OK,Coal,1672.0,John McCain,republican,2272,OK
6475,40031.0,2008,Oklahoma,OK,Comanche,20127.0,John McCain,republican,34247,OK
6478,40033.0,2008,Oklahoma,OK,Cotton,1793.0,John McCain,republican,2483,OK
6481,40035.0,2008,Oklahoma,OK,Craig,3858.0,John McCain,republican,5931,OK
6484,40037.0,2008,Oklahoma,OK,Creek,20187.0,John McCain,republican,28505,OK
6487,40039.0,2008,Oklahoma,OK,Custer,7842.0,John McCain,republican,10502,OK
6490,40041.0,2008,Oklahoma,OK,Delaware,10277.0,John McCain,republican,15362,OK
6493,40043.0,2008,Oklahoma,OK,Dewey,1857.0,John McCain,republican,2203,OK
6496,40045.0,2008,Oklahoma,OK,Ellis,1627.0,John McCain,republican,1909,OK
6499,40047.0,2008,Oklahoma,OK,Garfield,17067.0,John McCain,republican,22612,OK
6502,40049.0,2008,Oklahoma,OK,Garvin,7710.0,John McCain,republican,10738,OK
6505,40051.0,2008,Oklahoma,OK,Grady,15195.0,John McCain,republican,20715,OK
6508,40053.0,2008,Oklahoma,OK,Grant,1836.0,John McCain,republican,2350,OK
6511,40055.0,2008,Oklahoma,OK,Greer,1548.0,John McCain,republican,2114,OK
6514,40057.0,2008,Oklahoma,OK,Harmon,757.0,John McCain,republican,1090,OK
6517,40059.0,2008,Oklahoma,OK,Harper,1342.0,John McCain,republican,1563,OK
6520,40061.0,2008,Oklahoma,OK,Haskell,3207.0,John McCain,republican,4681,OK
6523,40063.0,2008,Oklahoma,OK,Hughes,3134.0,John McCain,republican,4843,OK
6526,40065.0,2008,Oklahoma,OK,Jackson,6719.0,John McCain,republican,8983,OK
6529,40067.0,2008,Oklahoma,OK,Jefferson,1652.0,John McCain,republican,2457,OK
6532,40069.0,2008,Oklahoma,OK,Johnston,2708.0,John McCain,republican,3957,OK
6535,40071.0,2008,Oklahoma,OK,Kay,13230.0,John McCain,republican,18693,OK
6538,40073.0,2008,Oklahoma,OK,Kingfisher,5372.0,John McCain,republican,6381,OK
6541,40075.0,2008,Oklahoma,OK,Kiowa,2537.0,John McCain,republican,3763,OK
6544,40077.0,2008,Oklahoma,OK,Latimer,2860.0,John McCain,republican,4173,OK
6547,40079.0,2008,Oklahoma,OK,Le Flore,11605.0,John McCain,republican,16741,OK
6550,40081.0,2008,Oklahoma,OK,Lincoln,10470.0,John McCain,republican,13974,OK
6553,40083.0,2008,Oklahoma,OK,Logan,12556.0,John McCain,republican,18273,OK
6556,40085.0,2008,Oklahoma,OK,Love,2589.0,John McCain,republican,3846,OK
6559,40087.0,2008,Oklahoma,OK,McClain,11193.0,John McCain,republican,14744,OK
6562,40089.0,2008,Oklahoma,OK,McCurtain,7745.0,John McCain,republican,10539,OK
6565,40091.0,2008,Oklahoma,OK,McIntosh,4903.0,John McCain,republican,8223,OK
6568,40093.0,2008,Oklahoma,OK,Major,2956.0,John McCain,republican,3471,OK
6571,40095.0,2008,Oklahoma,OK,Marshall,3730.0,John McCain,republican,5373,OK
6574,40097.0,2008,Oklahoma,OK,Mayes,10234.0,John McCain,republican,15983,OK
6577,40099.0,2008,Oklahoma,OK,Murray,3746.0,John McCain,republican,5338,OK
6580,40101.0,2008,Oklahoma,OK,Muskogee,15289.0,John McCain,republican,26583,OK
6583,40103.0,2008,Oklahoma,OK,Noble,3881.0,John McCain,republican,5055,OK
6586,40105.0,2008,Oklahoma,OK,Nowata,3031.0,John McCain,republican,4442,OK
6589,40107.0,2008,Oklahoma,OK,Okfuskee,2643.0,John McCain,republican,4123,OK
6592,40109.0,2008,Oklahoma,OK,Oklahoma,163172.0,John McCain,republican,279354,OK
6595,40111.0,2008,Oklahoma,OK,Okmulgee,8727.0,John McCain,republican,14918,OK
6598,40113.0,2008,Oklahoma,OK,Osage,12160.0,John McCain,republican,19658,OK
6601,40115.0,2008,Oklahoma,OK,Ottawa,6905.0,John McCain,republican,11173,OK
6604,40117.0,2008,Oklahoma,OK,Pawnee,4533.0,John McCain,republican,6596,OK
6607,40119.0,2008,Oklahoma,OK,Payne,18435.0,John McCain,republican,29036,OK
6610,40121.0,2008,Oklahoma,OK,Pittsburg,11752.0,John McCain,republican,17209,OK
6613,40123.0,2008,Oklahoma,OK,Pontotoc,9750.0,John McCain,republican,14262,OK
6616,40125.0,2008,Oklahoma,OK,Pottawatomie,17753.0,John McCain,republican,25663,OK
6619,40127.0,2008,Oklahoma,OK,Pushmataha,3208.0,John McCain,republican,4473,OK
6622,40129.0,2008,Oklahoma,OK,Roger Mills,1502.0,John McCain,republican,1789,OK
6625,40131.0,2008,Oklahoma,OK,Rogers,27743.0,John McCain,republican,38515,OK
6628,40133.0,2008,Oklahoma,OK,Seminole,5600.0,John McCain,republican,8577,OK
6631,40135.0,2008,Oklahoma,OK,Sequoyah,9466.0,John McCain,republican,13920,OK
6634,40137.0,2008,Oklahoma,OK,Stephens,14394.0,John McCain,republican,18932,OK
6637,40139.0,2008,Oklahoma,OK,Texas,5336.0,John McCain,republican,6259,OK
6640,40141.0,2008,Oklahoma,OK,Tillman,2195.0,John McCain,republican,3237,OK
6643,40143.0,2008,Oklahoma,OK,Tulsa,158363.0,John McCain,republican,254496,OK
6646,40145.0,2008,Oklahoma,OK,Wagoner,21441.0,John McCain,republican,30251,OK
6649,40147.0,2008,Oklahoma,OK,Washington,16457.0,John McCain,republican,22765,OK
6652,40149.0,2008,Oklahoma,OK,Washita,3724.0,John McCain,republican,4776,OK
6655,40151.0,2008,Oklahoma,OK,Woods,3043.0,John McCain,republican,3916,OK
6658,40153.0,2008,Oklahoma,OK,Woodward,6404.0,John McCain,republican,7754,OK
6661,41001.0,2008,Oregon,OR,Baker,5650.0,John McCain,republican,8777,OR
6663,41003.0,2008,Oregon,OR,Benton,29901.0,Barack Obama,democrat,46478,OR
6666,41005.0,2008,Oregon,OR,Clackamas,103476.0,Barack Obama,democrat,191878,OR
6669,41007.0,2008,Oregon,OR,Clatsop,10701.0,Barack Obama,democrat,18548,OR
6672,41009.0,2008,Oregon,OR,Columbia,13390.0,Barack Obama,democrat,24768,OR
6676,41011.0,2008,Oregon,OR,Coos,15354.0,John McCain,republican,30951,OR
6679,41013.0,2008,Oregon,OR,Crook,6371.0,John McCain,republican,10352,OR
6682,41015.0,2008,Oregon,OR,Curry,6646.0,John McCain,republican,12332,OR
6685,41017.0,2008,Oregon,OR,Deschutes,39064.0,John McCain,republican,79782,OR
6688,41019.0,2008,Oregon,OR,Douglas,30919.0,John McCain,republican,52937,OR
6691,41021.0,2008,Oregon,OR,Gilliam,648.0,John McCain,republican,1110,OR
6694,41023.0,2008,Oregon,OR,Grant,2785.0,John McCain,republican,3909,OR
6697,41025.0,2008,Oregon,OR,Harney,2595.0,John McCain,republican,3683,OR
6699,41027.0,2008,Oregon,OR,Hood River,6302.0,Barack Obama,democrat,9830,OR
6702,41029.0,2008,Oregon,OR,Jackson,49090.0,Barack Obama,democrat,101047,OR
6706,41031.0,2008,Oregon,OR,Jefferson,4402.0,John McCain,republican,8318,OR
6709,41033.0,2008,Oregon,OR,Josephine,22973.0,John McCain,republican,42049,OR
6712,41035.0,2008,Oregon,OR,Klamath,19113.0,John McCain,republican,29399,OR
6715,41037.0,2008,Oregon,OR,Lake,2638.0,John McCain,republican,3688,OR
6717,41039.0,2008,Oregon,OR,Lane,114037.0,Barack Obama,democrat,182910,OR
6720,41041.0,2008,Oregon,OR,Lincoln,14258.0,Barack Obama,democrat,23889,OR
6724,41043.0,2008,Oregon,OR,Linn,28071.0,John McCain,republican,51982,OR
6727,41045.0,2008,Oregon,OR,Malheur,7157.0,John McCain,republican,10433,OR
6729,41047.0,2008,Oregon,OR,Marion,61816.0,Barack Obama,democrat,124563,OR
6733,41049.0,2008,Oregon,OR,Morrow,2509.0,John McCain,republican,4058,OR
6735,41051.0,2008,Oregon,OR,Multnomah,279696.0,Barack Obama,democrat,364710,OR
6739,41053.0,2008,Oregon,OR,Polk,17714.0,John McCain,republican,36207,OR
6742,41055.0,2008,Oregon,OR,Sherman,634.0,John McCain,republican,1047,OR
6744,41057.0,2008,Oregon,OR,Tillamook,7072.0,Barack Obama,democrat,13297,OR
6748,41059.0,2008,Oregon,OR,Umatilla,15254.0,John McCain,republican,25523,OR
6751,41061.0,2008,Oregon,OR,Union,7581.0,John McCain,republican,12594,OR
6754,41063.0,2008,Oregon,OR,Wallowa,2836.0,John McCain,republican,4465,OR
6756,41065.0,2008,Oregon,OR,Wasco,5906.0,Barack Obama,democrat,11380,OR
6759,41067.0,2008,Oregon,OR,Washington,141544.0,Barack Obama,democrat,236632,OR
6763,41069.0,2008,Oregon,OR,Wheeler,498.0,John McCain,republican,812,OR
6766,41071.0,2008,Oregon,OR,Yamhill,21390.0,John McCain,republican,43526,OR
6769,42001.0,2008,Pennsylvania,PA,Adams,26349.0,John McCain,republican,44489,PA
6771,42003.0,2008,Pennsylvania,PA,Allegheny,373153.0,Barack Obama,democrat,651380,PA
6775,42005.0,2008,Pennsylvania,PA,Armstrong,18542.0,John McCain,republican,30072,PA
6778,42007.0,2008,Pennsylvania,PA,Beaver,42895.0,John McCain,republican,84463,PA
6781,42009.0,2008,Pennsylvania,PA,Bedford,16124.0,John McCain,republican,22441,PA
6783,42011.0,2008,Pennsylvania,PA,Berks,97047.0,Barack Obama,democrat,179896,PA
6787,42013.0,2008,Pennsylvania,PA,Blair,32708.0,John McCain,republican,53081,PA
6790,42015.0,2008,Pennsylvania,PA,Bradford,15057.0,John McCain,republican,25782,PA
6792,42017.0,2008,Pennsylvania,PA,Bucks,179031.0,Barack Obama,democrat,332923,PA
6796,42019.0,2008,Pennsylvania,PA,Butler,57074.0,John McCain,republican,90355,PA
6798,42021.0,2008,Pennsylvania,PA,Cambria,32451.0,Barack Obama,democrat,65622,PA
6802,42023.0,2008,Pennsylvania,PA,Cameron,1323.0,John McCain,republican,2311,PA
6804,42025.0,2008,Pennsylvania,PA,Carbon,13464.0,Barack Obama,democrat,26919,PA
6807,42027.0,2008,Pennsylvania,PA,Centre,41950.0,Barack Obama,democrat,75737,PA
6810,42029.0,2008,Pennsylvania,PA,Chester,137833.0,Barack Obama,democrat,254305,PA
6814,42031.0,2008,Pennsylvania,PA,Clarion,10737.0,John McCain,republican,17765,PA
6817,42033.0,2008,Pennsylvania,PA,Clearfield,18662.0,John McCain,republican,33774,PA
6820,42035.0,2008,Pennsylvania,PA,Clinton,7504.0,John McCain,republican,14793,PA
6823,42037.0,2008,Pennsylvania,PA,Columbia,14477.0,John McCain,republican,28041,PA
6826,42039.0,2008,Pennsylvania,PA,Crawford,20750.0,John McCain,republican,38074,PA
